time,lat,lon,elevation,accuracy,bearing,speed
2015-07-12T16:46:57Z,47.950630,-69.807088,59.530492,32.000000,99.474960,0.481740
2015-07-12T16:47:08Z,47.950723,-69.807024,68.510188,32.000000,241.898758,0.180898
2015-07-12T16:47:19Z,47.950892,-69.807364,76.250858,16.000000,148.687515,0.771122
2015-07-12T16:47:30Z,47.950771,-69.807265,40.689402,12.000000,111.519958,0.605100
2015-07-12T16:47:53Z,47.950779,-69.807074,56.294496,12.000000,31.622017,1.043810
2015-07-12T16:48:05Z,47.950828,-69.806932,53.100304,8.000000,12.201501,0.532824
2015-07-12T16:48:16Z,47.950946,-69.806879,60.615936,32.000000,38.751965,0.962084
2015-07-12T16:48:28Z,47.950947,-69.806487,78.238897,24.000000,42.471298,0.602917
2015-07-12T16:48:52Z,47.949645,-69.803929,-40.537675,128.000000,28.552588,1.332534
2015-07-12T16:49:02Z,47.950860,-69.807054,54.991933,16.000000,185.274536,0.708257
2015-07-12T16:49:14Z,47.950886,-69.806048,28.235409,32.000000,277.507172,0.172533
2015-07-12T16:49:35Z,47.950910,-69.805767,27.943185,16.000000,0.000000,0.000000
2015-07-12T16:49:48Z,47.950858,-69.805575,35.623624,16.000000,0.000000,1.212608
2015-07-12T16:50:11Z,47.951024,-69.805526,37.514499,48.000000,236.335388,0.115846
2015-07-12T16:50:23Z,47.950750,-69.805465,47.142660,32.000000,121.984268,1.264132
2015-07-12T16:50:34Z,47.950829,-69.805274,41.565504,48.000000,108.873322,1.091243
2015-07-12T16:50:57Z,47.950773,-69.805161,50.256236,24.000000,91.173241,0.965867
2015-07-12T16:51:08Z,47.950588,-69.804934,0.552488,16.000000,149.538406,1.278545
2015-07-12T16:51:24Z,47.950218,-69.804792,45.513537,48.000000,44.205845,0.423937
2015-07-12T16:51:42Z,47.950536,-69.804698,41.441328,48.000000,65.148117,1.334918
2015-07-12T16:51:53Z,47.950569,-69.804891,59.067917,24.000000,123.601181,1.333194
2015-07-12T16:52:04Z,47.950377,-69.804429,87.735861,16.000000,103.476395,0.279529
2015-07-12T16:52:15Z,47.950556,-69.804362,46.046861,12.000000,87.781303,0.566255
2015-07-12T16:52:37Z,47.950342,-69.803945,39.913602,32.000000,98.728996,0.706677
2015-07-12T16:52:49Z,47.950379,-69.803782,40.056726,16.000000,145.494583,0.867489
2015-07-12T16:53:00Z,47.950284,-69.803776,41.652425,48.000000,54.056805,2.458876
